,delay,day,duration
4203,660,191,42240
4204,660,191,42960
4205,60,191,35700
4206,120,191,63120
4207,420,191,64560
4208,60,191,69660
4209,120,191,76380
4210,240,191,76860
4211,180,191,77520
4212,120,191,78240
4213,60,191,78960
4214,180,191,82080
4215,480,191,83580
4216,540,191,84060
4217,420,191,84780
4218,300,191,85500
4219,120,191,780
4220,120,191,1260
4221,600,192,63900
4222,600,192,64560
4223,660,192,65220
4224,660,192,65940
4225,60,192,46560
4226,60,192,53820
4227,60,192,55020
4228,60,192,55500
4229,60,192,56100
4230,180,192,23100
4231,1080,192,24300
4232,1080,192,24780
4233,1020,192,25440
4234,840,192,26220
4235,840,192,26940
4236,120,192,39000
4237,60,192,41880
4238,60,192,44580
4239,120,192,42960
4240,60,192,46080
4241,60,192,46800
4242,420,192,50160
4243,120,192,52980
4244,240,192,53460
4245,180,192,54120
4246,60,192,54840
4247,120,192,55500
4248,600,192,56580
4249,480,192,57120
4250,420,192,57780
4251,240,192,59100
4252,300,192,57240
4253,120,192,61140
4254,660,192,60180
4255,720,192,60600
4256,660,192,61320
4257,480,192,62100
4258,480,192,62820
4259,300,192,62040
4260,300,192,62520
4261,240,192,63180
4262,180,192,63840
4263,240,192,64560
4264,60,192,75900
4265,180,192,75360
4266,120,192,76620
4267,120,192,77100
4268,60,192,77760
4269,120,193,42960
4270,120,193,44160
4271,60,193,44700
4272,180,193,45420
4273,180,193,46080
4274,240,193,46800
4275,60,193,52980
4276,240,193,53460
4277,240,193,54120
4278,60,193,55500
4279,120,193,63180
4280,120,193,63840
4281,120,193,64560
4282,60,193,69780
4283,60,194,29880
4284,60,194,30600
4285,120,194,37440
4286,60,194,40920
4287,60,194,69000
4288,180,194,69780
4289,60,194,71940
4290,120,194,75360
4291,60,194,78480
4292,60,194,85020
4293,60,195,63900
4294,480,195,53820
4295,480,195,55020
4296,600,195,55500
4297,600,195,56100
4298,480,195,56820
4299,540,195,57540
4300,180,195,23100
4301,60,195,27780
4302,180,195,29880
4303,180,195,30600
4304,120,195,37080
4305,240,195,37500
4306,180,195,38220
4307,120,195,38940
4308,60,195,39660
4309,60,195,40920
4310,180,195,45420
4311,180,195,46080
4312,180,195,46800
4313,420,195,52980
4314,420,195,53460
4315,300,195,54120
4316,120,195,55500
4317,300,195,56580
4318,240,195,57120
4319,180,195,57780
4320,60,195,59100
4321,60,195,67140
4322,120,195,67620
4323,180,195,68280
4324,120,195,69000
4325,360,195,78180
4326,360,195,78660
4327,240,195,79320
4328,180,195,80040
4329,180,195,80760
4330,540,195,80160
4331,540,195,80640
4332,360,195,81360
4333,120,195,82200
4334,60,195,82980
4335,420,195,85740
4336,240,195,240
4337,1440,196,24720
4338,1320,196,25320
4339,1260,196,26100
4340,1260,196,26580
4341,1200,196,27300
4342,1260,196,27960
4343,1320,196,28680
4344,1080,196,42960
4345,900,196,44160
4346,840,196,44700
4347,660,196,45420
4348,660,196,46080
4349,660,196,46800
4350,300,196,45780
4351,360,196,46260
4352,300,196,46920
4353,180,196,48300
4354,60,196,57240
4355,60,196,61140
4356,120,196,66180
4357,60,196,67620
4358,60,196,68280
4359,60,196,69000
4360,180,196,69780
4361,240,196,75240
4362,180,196,75900
4363,120,196,76560
4364,120,196,77280
4365,60,196,78480
4366,180,196,79200
4367,60,197,42960
4368,180,197,51360
4369,120,197,51840
4370,300,197,61140
4371,180,197,62160
4372,240,197,62640
4373,180,197,63300
4374,180,197,64020
4375,120,197,64740
4376,120,197,71760
4377,540,197,80160
4378,540,197,80640
4379,480,197,81300
4380,360,197,82020
4381,300,197,82740
4382,120,197,83760
4383,360,197,84240
4384,300,197,84900
4385,240,197,85620
4386,60,197,37320
4387,60,197,51900
4388,60,197,55380
4389,180,197,75720
4390,180,197,76920
4391,240,197,960
4392,120,197,1500
4393,60,197,2160
4394,60,198,40860
4395,120,198,44460
4396,60,198,50160
4397,60,198,53760
4398,120,198,58860
4399,60,198,59640
4400,60,198,60300
4401,120,198,60960
4402,60,198,69240
4403,60,198,69660
4404,180,198,74700
4405,180,198,75360
4406,60,198,78960
4407,480,199,46560
4408,720,199,47760
4409,1080,199,48240
4410,1200,199,48900
4411,1320,199,49620
4412,1680,199,50340
4413,360,199,53820
4414,600,199,55020
4415,720,199,55500
4416,900,199,56100
4417,1020,199,56820
4418,1380,199,57540
4419,60,199,37080
4420,180,199,37500
4421,360,199,38220
4422,360,199,38940
4423,360,199,39660
4424,120,199,43320
4425,300,199,44160
4426,360,199,44700
4427,420,199,45420
4428,600,199,46080
4429,900,199,46800
4430,720,199,50160
4431,2280,199,51360
4432,2400,199,51840
4433,2580,199,52500
4434,2760,199,53160
4435,3060,199,53880
4436,1560,199,57240
4437,1920,199,58620
4438,2160,199,59040
4439,2940,199,59700
4440,3060,199,60420
4441,3480,199,61140
4442,1320,199,62040
4443,1440,199,62520
4444,1500,199,63180
4445,1680,199,63840
4446,2040,199,64560
4447,1980,199,69420
4448,2100,199,69840
4449,2040,199,70500
4450,1920,199,71220
4451,1920,199,71940
4452,60,199,72960
4453,900,199,82980
4454,480,199,240
4455,60,199,3900
4456,960,200,46560
4457,1200,200,47760
4458,1320,200,48240
4459,1380,200,48900
4460,1500,200,49620
4461,1740,200,50340
4462,300,200,53820
4463,540,200,55020
4464,660,200,55500
4465,840,200,56100
4466,900,200,56820
4467,1200,200,57540
4468,120,200,27960
4469,360,200,28680
4470,60,200,30600
4471,300,200,28680
4472,60,200,29940
4473,60,200,30420
4474,60,200,32580
4475,60,200,36060
4476,5280,200,35940
4477,5640,200,37080
4478,5820,200,37500
4479,5880,200,38220
4480,6060,200,38940
4481,6360,200,39660
4482,3300,200,39600
4483,4740,200,40740
4484,5040,200,41220
4485,5640,200,41880
4486,5760,200,42600
4487,6060,200,43320
4488,1260,200,42960
4489,2520,200,44160
4490,2580,200,44700
4491,2640,200,45420
4492,2820,200,46080
4493,3180,200,46800
4494,480,200,50160
4495,840,200,51360
4496,960,200,51840
4497,1140,200,52500
4498,1320,200,53160
4499,1680,200,53880
4500,840,200,57240
4501,1620,200,58620
4502,1800,200,59040
4503,1860,200,59700
4504,1980,200,60420
4505,2280,200,61140
4506,900,200,66180
4507,1080,200,66840
4508,1140,200,67620
4509,1440,200,68340
4510,1260,200,69420
4511,1620,200,69840
4512,1620,200,70500
4513,1560,200,71220
4514,1500,200,71940
4515,960,200,72960
4516,840,200,73500
4517,720,200,74220
4518,720,200,74880
4519,660,200,75600
4520,1800,200,74880
4521,1860,200,75360
4522,1560,200,76620
4523,1500,200,77100
4524,1440,200,77760
4525,1380,200,78480
4526,1380,200,79200
4527,360,200,78960
4528,120,200,80160
4529,120,200,80640
4530,60,200,81360
4531,780,200,82740
4532,1140,200,83880
4533,1200,200,84360
4534,900,200,240
4535,60,201,46560
4536,60,201,47760
4537,60,201,24780
4538,360,201,25440
4539,480,201,26220
4540,480,201,26940
4541,60,201,36120
4542,60,201,36840
4543,180,201,37440
4544,60,201,41880
4545,60,201,43380
4546,60,201,44580
4547,180,201,45420
4548,180,201,46080
4549,240,201,46800
4550,60,201,54120
4551,120,201,59100
4552,180,201,61320
4553,60,201,62100
4554,60,201,77280
4555,60,201,77100
4556,180,201,78660
4557,120,201,79320
4558,60,201,80040
4559,60,201,80760
4560,60,201,80640
4561,120,201,960
4562,180,201,1500
4563,120,201,2160
4564,540,202,63900
4565,480,202,64560
4566,480,202,65220
4567,420,202,65940
4568,300,202,23100
4569,60,202,24300
4570,60,202,24780
4571,360,202,24720
4572,480,202,25320
4573,540,202,26100
4574,540,202,26580
4575,420,202,27300
4576,420,202,27960
4577,420,202,28680
4578,120,202,29880
4579,120,202,30600
4580,120,202,37440
4581,120,202,41880
4582,180,202,45420
4583,240,202,46080
4584,300,202,46800
4585,60,202,51840
4586,60,202,50160
4587,180,202,60180
4588,240,202,60600
4589,120,202,61320
4590,60,202,62820
4591,420,202,62040
4592,420,202,62520
4593,300,202,63180
4594,300,202,63840
4595,240,202,64560
4596,360,202,66180
4597,360,202,66840
4598,240,202,67620
4599,240,202,68340
4600,300,202,67140
4601,300,202,67620
4602,300,202,68280
4603,240,202,69000
4604,360,202,69780
4605,60,202,70500
4606,120,202,75360
4607,120,202,76620
4608,180,202,77100
4609,180,202,77760
4610,60,202,78480
4611,60,202,79200
4612,120,202,3180
4613,120,204,41640
4614,60,204,42960
4615,360,204,51360
4616,420,204,51840
4617,360,204,52500
4618,360,204,53220
4619,360,204,53940
4620,60,204,74100
4621,60,204,74820
4622,60,204,75540
4623,360,204,54960
4624,300,204,55440
4625,240,204,56100
4626,120,204,56820
4627,120,204,57540
4628,60,204,77760
4629,120,204,79140
4630,180,206,27780
4631,120,206,28320
4632,60,206,28980
4633,60,206,37440
4634,60,206,39660
4635,180,206,42180
4636,180,206,42660
4637,120,206,43380
4638,60,206,44580
4639,300,206,46080
4640,300,206,46800
4641,120,206,51840
4642,60,206,54120
4643,60,206,75600
4644,60,206,75360
4645,420,206,80160
4646,480,206,80640
4647,300,206,81360
4648,60,206,82200
4649,300,206,960
4650,180,206,1500
4651,120,206,2160
4652,60,207,38940
4653,60,207,39660
4654,420,207,46800
4655,180,207,53160
4656,120,207,53880
4657,60,207,54120
4658,180,207,57240
4659,60,207,61140
4660,60,207,60600
4661,60,207,64560
4662,420,207,70500
4663,360,207,71220
4664,360,207,71940
4665,60,207,75600
4666,60,208,43020
4667,180,208,44160
4668,120,208,44700
4669,480,208,45360
4670,360,208,46080
4671,360,208,46800
4672,60,208,41760
4673,240,208,47340
4674,480,208,48540
4675,480,208,49020
4676,720,208,49680
4677,600,208,50400
4678,600,208,51120
4679,240,209,53820
4680,300,209,55020
4681,240,209,55500
4682,420,209,56100
4683,420,209,56820
4684,420,209,57540
4685,60,209,33900
4686,60,209,39720
4687,120,209,40920
4688,60,209,42960
4689,60,209,54120
4690,120,209,66180
4691,60,209,66840
4692,660,209,70500
4693,540,209,71220
4694,540,209,71940
4695,120,209,74760
4696,60,209,75240
4697,60,209,75360
4698,240,209,79200
4699,240,209,78180
4700,300,209,78660
4701,300,209,79320
4702,300,209,80040
4703,300,209,80760
4704,360,209,78960
4705,360,209,80160
4706,360,209,80640
4707,360,209,81360
4708,180,209,82200
4709,60,209,82980
4710,60,209,83880
4711,120,209,84360
4712,60,209,85020
4713,660,209,960
4714,600,209,1500
4715,540,209,2160
4716,120,209,3180
4717,120,209,3900
4718,60,210,63900
4719,240,210,53820
4720,60,210,55020
4721,60,210,55500
4722,120,210,56100
4723,60,210,56820
4724,60,210,57540
4725,60,210,43320
4726,300,210,51360
4727,240,210,51840
4728,180,210,52500
4729,180,210,53160
4730,180,210,53880
4731,120,210,57780
4732,120,210,57240
4733,120,210,60180
4734,180,210,60600
4735,60,210,61320
4736,120,210,67620
4737,120,210,68280
4738,60,210,69000
4739,120,210,69780
4740,300,210,74760
4741,240,210,75240
4742,180,210,75900
4743,180,210,76560
4744,180,210,77280
4745,240,210,78660
4746,120,210,79320
4747,60,210,80040
4748,240,210,80160
4749,180,210,80640
4750,60,210,81360
4751,60,211,42960
4752,300,211,50160
4753,60,211,51360
4754,120,211,81300
4755,120,211,82020
4756,120,211,82740
4757,240,211,53760
4758,180,211,57360
4759,60,211,60960
4760,60,211,64740
4761,60,211,68160
4762,180,212,34980
4763,120,212,35700
4764,60,212,48060
4765,120,212,51660
4766,60,212,52320
4767,60,212,53760
4768,300,212,79980
4769,360,212,80460
4770,420,212,81120
4771,300,212,81840
4772,300,212,82560
4773,60,212,780
4774,60,212,1260
4775,60,213,1260
4776,60,213,1980
4777,60,213,2220
4778,180,213,1080
4779,180,213,1560
4780,120,213,2220
4781,60,213,9060
4782,60,213,12840
4783,60,213,14280
4784,240,213,20100
4785,240,213,19740
4786,60,213,22860
4787,60,213,23580
4788,60,213,28620
4789,60,213,30900
4790,540,213,33360
4791,480,213,33900
4792,420,213,34560
4793,300,213,35880
4794,60,213,34020
4795,60,213,54060
4796,60,213,52140
4797,120,213,56940
4798,120,213,57420
4799,120,214,64860
4800,60,214,65580
4801,60,214,53460
4802,180,214,54660
4803,180,214,55140
4804,180,214,55740
4805,1080,214,56460
4806,1200,214,57180
4807,1260,214,22740
4808,1500,214,23940
4809,1500,214,24420
4810,1500,214,25080
4811,1380,214,25860
4812,1380,214,26580
4813,540,214,24360
4814,420,214,24960
4815,360,214,25740
4816,360,214,26220
4817,240,214,26940
4818,240,214,27600
4819,240,214,28320
4820,540,214,27420
4821,480,214,27960
4822,960,214,28620
4823,900,214,29520
4824,900,214,30240
4825,360,214,33480
4826,60,214,35700
4827,60,214,37140
4828,60,214,38640
4829,60,214,41520
4830,180,214,45060
4831,180,214,45720
4832,180,214,46440
4833,420,214,58740
4834,120,214,60060
4835,60,214,60780
4836,120,214,61740
4837,120,214,62460
4838,360,214,63480
4839,420,214,64200
4840,60,214,68640
4841,60,214,71580
4842,480,214,74400
4843,540,214,74880
4844,420,214,75540
4845,420,214,76200
4846,420,214,76920
4847,180,214,75000
4848,180,214,76260
4849,180,214,76740
4850,60,214,77400
4851,120,214,78600
4852,180,214,82380
4853,180,214,83520
4854,300,214,84000
4855,240,214,84660
4856,240,214,85380
4857,60,214,600
4858,60,214,1140
4859,240,215,63540
4860,240,215,64200
4861,180,215,64860
4862,180,215,65580
4863,60,215,55740
4864,60,215,35100
4865,60,215,35760
4866,60,215,37080
4867,60,215,38640
4868,240,215,45060
4869,180,215,45720
4870,180,215,46440
4871,60,215,60240
4872,60,215,66480
4873,420,215,67260
4874,480,215,67980
4875,120,215,70140
4876,60,215,71580
4877,240,216,46200
4878,60,216,47400
4879,60,216,47880
4880,60,216,48540
4881,60,216,49980
4882,60,216,55140
4883,60,216,55740
4884,60,216,22740
4885,300,216,30960
4886,180,216,31500
4887,60,216,32160
4888,480,216,31920
4889,360,216,33180
4890,420,216,33660
4891,300,216,34320
4892,180,216,35040
4893,240,216,35700
4894,420,216,34680
4895,720,216,35100
4896,660,216,35760
4897,540,216,37080
4898,60,216,41820
4899,120,216,42300
4900,60,216,42600
4901,120,216,56880
4902,60,216,60240
4903,60,216,66480
4904,660,216,67920
4905,660,216,68640
4906,600,216,69420
4907,180,216,70620
4908,120,216,71160
4909,120,216,71820
4910,780,216,74520
4911,1080,216,75240
4912,60,216,74880
4913,120,216,76920
4914,240,216,78600
4915,120,216,79800
4916,120,216,80280
4917,120,217,63540
4918,60,217,64200
4919,240,217,64860
4920,180,217,65580
4921,60,217,47880
4922,60,217,55140
4923,60,217,55740
4924,960,217,22740
4925,780,217,23940
4926,840,217,24420
4927,780,217,25080
4928,1320,217,25860
4929,1440,217,26580
4930,60,217,24360
4931,60,217,24960
4932,180,217,25740
4933,240,217,26220
4934,180,217,26940
4935,120,217,27600
4936,120,217,28320
4937,5520,217,27420
4938,5460,217,27960
4939,5400,217,28620
4940,5160,217,29520
4941,5100,217,30240
4942,2100,217,28320
4943,1860,217,29580
4944,1920,217,30060
4945,1800,217,30780
4946,1860,217,31500
4947,1920,217,32220
4948,2160,217,30960
4949,2160,217,31500
4950,2160,217,32160
4951,2160,217,33480
4952,960,217,31920
4953,1080,217,33180
4954,1140,217,33660
4955,1680,217,34320
4956,1680,217,35040
4957,1740,217,35700
4958,780,217,34680
4959,780,217,35100
4960,720,217,35760
4961,660,217,37080
4962,60,217,37140
4963,60,217,38220
4964,120,217,38640
4965,60,217,40560
4966,180,217,44220
4967,60,217,44340
4968,120,217,49560
4969,120,217,50220
4970,60,217,51480
4971,120,217,49800
4972,120,217,51480
4973,120,217,52140
4974,120,217,52800
4975,120,217,53520
4976,60,217,53100
4977,60,217,56880
4978,60,217,58680
4979,60,217,60780
4980,60,217,60240
4981,120,217,60960
4982,120,217,62160
4983,120,217,62820
4984,120,217,63480
4985,180,217,64200
4986,60,217,67260
4987,120,217,67920
4988,60,217,68640
4989,60,217,71160
4990,120,217,74400
4991,240,217,74880
4992,180,217,75540
4993,240,217,76200
4994,240,217,76920
4995,60,217,75000
4996,120,217,76260
4997,240,217,76740
4998,180,217,77400
4999,120,217,78120
5000,120,217,78840
5001,120,217,78300
5002,60,217,78960
5003,60,217,80280
5004,60,217,82380
5005,120,217,84000
5006,60,217,84660
5007,60,217,1140
5008,1380,218,39000
5009,1140,218,40200
5010,1140,218,40680
5011,1440,218,41400
5012,1440,218,42120
5013,1500,218,42780
5014,120,218,46200
5015,60,218,47880
5016,120,218,62280
5017,60,218,62940
5018,60,218,75000
5019,60,218,78120
5020,120,218,78780
5021,60,218,39060
5022,180,218,40260
5023,360,218,40920
5024,60,218,53040
5025,60,218,53520
5026,60,218,57720
5027,60,218,68520
5028,60,218,69720
5029,900,219,58380
5030,900,219,58860
5031,840,219,59520
5032,780,219,60240
5033,780,219,60960
5034,360,219,61980
5035,360,219,62460
5036,300,219,63120
5037,240,219,63840
5038,180,219,64560
5039,120,219,69660
5040,60,219,70320
5041,60,219,2700
5042,60,220,46560
5043,60,220,48900
5044,120,220,23100
5045,60,220,24300
5046,60,220,24780
5047,60,220,28320
5048,60,220,28980
5049,60,220,31860
5050,60,220,32520
5051,60,220,33840
5052,60,220,37500
5053,60,220,39000
5054,120,220,40920
5055,480,220,39600
5056,480,220,40740
5057,480,220,41220
5058,600,220,41880
5059,480,220,42600
5060,480,220,43320
5061,120,220,46080
5062,120,220,46800
5063,120,220,45780
5064,180,220,46260
5065,120,220,46920
5066,240,220,49440
5067,240,220,49920
5068,660,220,50580
5069,600,220,51840
5070,60,220,57240
5071,60,220,60600
5072,120,220,69780
5073,60,220,70500
5074,60,220,71520
5075,60,220,75360
5076,60,220,78180
5077,120,220,78660
5078,120,220,78960
5079,1200,220,80160
5080,1260,220,80640
5081,1200,220,81360
5082,1080,220,82200
5083,1020,220,82980
5084,960,220,960
5085,900,220,1500
5086,840,220,2160
5087,480,220,3180
5088,420,220,3900
5089,60,221,64560
5090,60,221,65220
5091,60,221,65940
5092,120,221,48240
5093,60,221,23100
5094,120,221,24300
5095,180,221,24780
5096,360,221,25440
5097,480,221,26220
5098,480,221,26940
5099,60,221,26580
5100,180,221,34680
5101,120,221,35400
5102,120,221,36060
5103,60,221,39000
5104,60,221,40920
5105,60,221,41880
5106,60,221,42960
5107,240,221,44160
5108,180,221,44700
5109,180,221,45420
5110,180,221,46080
5111,180,221,46800
5112,240,221,52980
5113,540,221,53460
5114,720,221,54120
5115,480,221,55500
5116,60,221,57240
5117,60,221,59040
5118,60,221,59700
5119,240,221,70980
5120,360,221,71520
5121,300,221,72180
5122,120,221,72960
5123,60,221,73680
5124,60,221,75360
5125,360,221,78960
5126,180,221,80160
5127,180,221,80640
5128,60,221,81360
5129,60,221,82740
5130,180,221,83880
5131,180,221,84360
5132,60,221,85020
5133,120,221,960
5134,240,221,2160
5135,120,222,46560
5136,420,222,24300
5137,360,222,24780
5138,300,222,25440
5139,120,222,26220
5140,60,222,26940
5141,300,222,24720
5142,240,222,25320
5143,180,222,26100
5144,180,222,26580
5145,120,222,27300
5146,180,222,27960
5147,240,222,28680
5148,480,222,33840
5149,120,222,35400
5150,180,222,36060
5151,120,222,40920
5152,60,222,45780
5153,120,222,56580
5154,60,222,57120
5155,60,222,68280
5156,60,222,69000
5157,60,222,69840
5158,120,222,70500
5159,60,222,71220
5160,120,222,71940
5161,360,222,71520
5162,240,222,72180
5163,120,222,72960
5164,120,222,73680
5165,120,222,74760
5166,180,222,75240
5167,120,222,75900
5168,180,222,76560
5169,120,222,77280
5170,60,222,78180
5171,60,222,78660
5172,60,222,1500
5173,60,223,64560
5174,120,223,65220
5175,180,223,65940
5176,120,223,46560
5177,60,223,55500
5178,60,223,26940
5179,60,223,27780
5180,60,223,33840
5181,60,223,37440
5182,60,223,37500
5183,60,223,40920
5184,180,223,42600
5185,180,223,43320
5186,360,223,42960
5187,120,223,44160
5188,60,223,44700
5189,120,223,46920
5190,120,223,48300
5191,60,223,49440
5192,960,223,50160
5193,900,223,51360
5194,1200,223,51840
5195,1500,223,52500
5196,1560,223,53160
5197,1560,223,53880
5198,180,223,52980
5199,180,223,53460
5200,180,223,54120
5201,300,223,55500
5202,120,223,56580
5203,60,223,57120
5204,120,223,61140
5205,120,223,60600
5206,60,223,61320
5207,60,223,64560
5208,60,223,66840
5209,60,223,67620
5210,120,223,68280
5211,120,223,69000
